center,left,right,steering,throttle,brake,speed
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_01_701.jpg,,,-0.03333334,0.1947541,0,15.78735
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_01_775.jpg,,,-0.03333334,0.01094985,0,16.12016
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_01_845.jpg,,,-0.03333334,0,0,15.98561
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_01_916.jpg,,,-0.03333334,0,0,15.56614
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_01_983.jpg,,,-0.03333334,0,0,15.44614
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_054.jpg,,,-0.03333334,0,0,15.67574
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_122.jpg,,,-0.03333334,0.03176379,0,15.55416
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_195.jpg,,,-0.03333334,0.21492,0,15.19238
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_262.jpg,,,-0.03333334,0.4675047,0,15.40825
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_330.jpg,,,-0.03333334,0.6361556,0,16.03183
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_399.jpg,,,-0.03333334,0.6012232,0,16.55951
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_465.jpg,,,-0.03333334,0.4167652,0,16.54934
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_532.jpg,,,-0.03333334,0.2337806,0,17.01571
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_600.jpg,,,-0.03333334,0,0,17.03331
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_670.jpg,,,-0.03333334,0,0,16.45256
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_743.jpg,,,0.03333334,0.233232,0,16.39695
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_813.jpg,,,0.03333334,0.3205469,0,17.0049
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_881.jpg,,,0.03333334,0.08879972,0,17.09149
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_02_950.jpg,,,0.03333334,0,0,16.48179
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_019.jpg,,,0.03333334,0,0,16.3454
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_088.jpg,,,0.03333334,0.1830812,0,16.81529
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_156.jpg,,,0.03333334,0.1692903,0,16.39585
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_225.jpg,,,0.03333334,0,0,16.27686
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_293.jpg,,,0.03333334,0,0,16.72607
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_361.jpg,,,0.03333334,0.2018731,0,16.62657
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_428.jpg,,,0.03333334,0.28018,0,16.26283
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_499.jpg,,,-0.03333334,0.04287386,0,16.25022
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_569.jpg,,,-0.03333334,0.049716,0,16.6904
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_640.jpg,,,-0.03333334,0.2993095,0,16.68038
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_706.jpg,,,-0.03333334,0.4744678,0,16.41887
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_773.jpg,,,-0.03333334,0.3987536,0,17.10926
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_841.jpg,,,-0.03333334,0.1573741,0,17.26278
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_912.jpg,,,-0.03333334,0,0,16.68205
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_03_980.jpg,,,-0.03333334,0,0,16.54071
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_047.jpg,,,-0.03333334,0,0,16.98109
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_115.jpg,,,-0.03333334,0,0,16.3343
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_184.jpg,,,-0.03333334,0.05062222,0,16.2004
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_253.jpg,,,-0.03333334,0.2322721,0,16.69482
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_322.jpg,,,-0.03333334,0.4653454,0,16.87105
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_392.jpg,,,-0.03333334,0.6496475,0,16.78786
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_462.jpg,,,-0.03333334,0.8851891,0,17.48816
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_532.jpg,,,-0.03333334,1,0,18.32662
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_603.jpg,,,-0.03333334,1,0,19.12947
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_674.jpg,,,-0.03333334,1,0,19.60482
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_743.jpg,,,-0.03333334,0.7778652,0,20.32862
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_813.jpg,,,-0.03333334,0.5959241,0,20.82176
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_882.jpg,,,-0.03333334,0.3611801,0,21.13047
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_04_952.jpg,,,-0.03333334,0.1780331,0,21.02504
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_022.jpg,,,-0.03333334,0,0,20.85949
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_092.jpg,,,-0.03333334,0,0,21.02523
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_163.jpg,,,-0.03333334,0,0,20.85886
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_234.jpg,,,-0.03333334,0,0,20.41899
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_305.jpg,,,0.03333334,0,0,20.24545
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_374.jpg,,,0.03333334,0,0,20.44504
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_443.jpg,,,0.03333334,0,0,20.28307
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_512.jpg,,,0.03333334,0,0,19.82005
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_580.jpg,,,0.03333334,0,0,19.65111
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_649.jpg,,,0.03333334,0,0,19.88824
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_718.jpg,,,0.03333334,0,0,19.7352
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_786.jpg,,,0.03333334,0,0,19.22596
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_855.jpg,,,0.03333334,0,0,19.51154
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_923.jpg,,,0.03333334,0,0,19.36461
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_05_992.jpg,,,0.03333334,0,0,18.79813
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_060.jpg,,,0.03333334,0,0,18.63362
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_127.jpg,,,0.03333334,0,0,18.99204
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_194.jpg,,,0.03333334,0,0,18.39414
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_263.jpg,,,0.03333334,0,0,18.23739
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_331.jpg,,,0.03333334,0,0,18.61858
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_398.jpg,,,0.03333334,0,0,18.4707
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_466.jpg,,,0.03333334,0.06352186,0,17.86242
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_533.jpg,,,0.03333334,0.2527735,0,18.33475
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_601.jpg,,,0.03333334,0.4804494,0,18.51536
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_669.jpg,,,0.03333334,0.6725249,0,18.50884
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_738.jpg,,,0.03333334,0.904815,0,19.18391
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_806.jpg,,,0.03333334,0.7252414,0,19.85567
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_874.jpg,,,0.03333334,0.5477428,0,20.01027
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_06_942.jpg,,,0.03333334,0.3058534,0,20.22127
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_010.jpg,,,0.03333334,0.1257362,0,20.5136
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_078.jpg,,,0.03333334,0,0,20.39184
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_145.jpg,,,0.03333334,0,0,19.93752
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_212.jpg,,,0.03333334,0,0,20.1517
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_283.jpg,,,0.03333334,0,0,19.99376
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_354.jpg,,,0.03333334,0,0,19.51374
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_424.jpg,,,0.03333334,0,0,19.34334
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_492.jpg,,,0.03333334,0,0,19.61102
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_563.jpg,,,0.03333334,0,0,19.46307
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_629.jpg,,,-0.06666667,0,0,18.90888
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_700.jpg,,,-0.06666667,0,0,18.73681
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_769.jpg,,,-0.06666667,0,0,19.08421
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_840.jpg,,,-0.06666667,0,0,18.93333
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_907.jpg,,,-0.06666667,0,0,18.33254
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_07_974.jpg,,,-0.06666667,0,0,18.70833
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_042.jpg,,,-0.06666667,0,0,18.55966
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_111.jpg,,,-0.06666667,0,0,17.9449
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_179.jpg,,,-0.06666667,0,0,17.79271
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_246.jpg,,,-0.06666667,0,0,18.19274
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_313.jpg,,,-0.06666667,0,0,17.56724
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_381.jpg,,,-0.06666667,0,0,17.41881
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_448.jpg,,,0.03333334,0,0,17.83025
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_519.jpg,,,0.03333334,0,0,17.68629
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_586.jpg,,,0.03333334,0,0,17.04805
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_655.jpg,,,0.03333334,0,0,17.47336
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_724.jpg,,,0.03333334,0,0,17.33361
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_794.jpg,,,0.03333334,0,0,16.69054
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_863.jpg,,,0.03333334,0,0,16.55027
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_08_933.jpg,,,0.03333334,0,0,16.98963
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_001.jpg,,,0.03333334,0,0,16.85425
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_072.jpg,,,0.03333334,0,0,16.20648
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_142.jpg,,,0.03333334,0,0,16.07213
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_211.jpg,,,0.03333334,0,0,16.52228
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_283.jpg,,,0.03333334,0,0,16.39296
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_352.jpg,,,0.03333334,0,0,15.7497
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_422.jpg,,,-0.03333334,0,0,15.62801
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_490.jpg,,,-0.03333334,0,0,16.07732
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_562.jpg,,,-0.03333334,0,0,15.953
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_631.jpg,,,-0.03333334,0,0,15.33231
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_698.jpg,,,-0.03333334,0.1867619,0,15.22806
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_768.jpg,,,-0.03333334,0.3674755,0,15.79791
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_836.jpg,,,-0.03333334,0.5432818,0,15.5781
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_904.jpg,,,-0.03333334,0.7883191,0,16.29589
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_09_972.jpg,,,-0.03333334,0.7008004,0,17.02078
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_039.jpg,,,-0.03333334,0.4564798,0,17.45841
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_107.jpg,,,-0.03333334,0.2811599,0,17.22506
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_177.jpg,,,-0.03333334,0.04218006,0,17.18931
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_244.jpg,,,-0.03333334,0,0,17.59813
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_311.jpg,,,-0.03333334,0,0,16.95938
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_379.jpg,,,-0.03333334,0,0,16.81689
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_447.jpg,,,-0.03333334,0,0,17.24949
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_518.jpg,,,-0.03333334,0,0,17.11196
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_586.jpg,,,-0.03333334,0,0,16.46654
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_653.jpg,,,-0.03333334,0,0,16.90802
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_723.jpg,,,-0.03333334,0,0,16.77373
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_792.jpg,,,-0.03333334,0,0,16.12605
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_862.jpg,,,-0.03333334,0,0,15.99344
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_10_932.jpg,,,-0.03333334,0,0,16.44534
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_003.jpg,,,-0.03333334,0,0,16.31797
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_074.jpg,,,-0.03333334,0.136812,0,15.68925
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_144.jpg,,,-0.03333334,0.3768539,0,15.87397
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_215.jpg,,,-0.03333334,0.5609157,0,16.509
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_282.jpg,,,-0.03333334,0.791796,0,17.03533
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_352.jpg,,,-0.03333334,0.9186902,0,17.32168
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_420.jpg,,,-0.03333334,0.6839311,0,17.95471
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_487.jpg,,,-0.03333334,0.4985075,0,18.54452
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_555.jpg,,,-0.03333334,0.3288574,0,18.41292
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_622.jpg,,,-0.03333334,0.07680917,0,18.43086
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_694.jpg,,,-0.03333334,0,0,18.73975
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_762.jpg,,,-0.03333334,0,0,18.60833
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_830.jpg,,,-0.03333334,0,0,17.99988
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_899.jpg,,,-0.03333334,0,0,17.84687
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_11_969.jpg,,,-0.03333334,0,0,18.24543
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_041.jpg,,,-0.03333334,0,0,18.10066
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_113.jpg,,,-0.03333334,0,0,17.47296
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_184.jpg,,,0.03333334,0,0,17.32394
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_254.jpg,,,0.03333334,0,0,17.74053
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_323.jpg,,,0.03333334,0,0,17.59887
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_393.jpg,,,0.03333334,0,0,16.96025
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_462.jpg,,,0.03333334,0,0,16.81773
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_531.jpg,,,0.03333334,0,0,17.25044
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_600.jpg,,,0.03333334,0,0,17.11313
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_668.jpg,,,0.03333334,0,0,16.46775
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_737.jpg,,,0.03333334,0,0,16.33035
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_806.jpg,,,0.03333334,0,0,16.77528
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_876.jpg,,,0.03333334,0,0,16.12756
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_12_945.jpg,,,0.03333334,0,0,15.99503
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_015.jpg,,,0.03333334,0,0,16.44701
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_084.jpg,,,0.03333334,0,0,16.31966
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_153.jpg,,,0.03333334,0,0,15.68038
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_223.jpg,,,0.03333334,0,0,15.56365
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_293.jpg,,,0.03333334,0,0,16.00917
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_363.jpg,,,0.03333334,0,0,15.88407
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_433.jpg,,,0.03333334,0,0,15.26478
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_503.jpg,,,-0.03333334,0,0,15.14081
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_573.jpg,,,-0.03333334,0,0,15.56881
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_643.jpg,,,-0.03333334,0,0,15.44453
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_713.jpg,,,-0.03333334,0,0,14.83453
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_783.jpg,,,-0.03333334,0.01738501,0,14.71165
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_853.jpg,,,-0.03333334,0.2094841,0,15.184
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_922.jpg,,,-0.03333334,0.4522355,0,15.35146
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_13_993.jpg,,,-0.03333334,0.5584109,0,15.34944
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_14_065.jpg,,,-0.03333334,0.3255479,0,15.44039
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_52_14_137.jpg,,,-0.03333334,0.09192252,0,15.50326
